timestamp,date,time,item,latitude,longitude,postcode,city,country,accuracy
"Wed, 05 Jul 2023 21:53:14 GMT",05 Jul 2023,21:53:14,poo,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:14 GMT",05 Jul 2023,21:53:14,trash,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:20 GMT",05 Jul 2023,21:53:20,poo,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:20 GMT",05 Jul 2023,21:53:20,puddle,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:21 GMT",05 Jul 2023,21:53:21,trash,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:21 GMT",05 Jul 2023,21:53:21,trash,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:21 GMT",05 Jul 2023,21:53:21,trash,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:21 GMT",05 Jul 2023,21:53:21,trash,43.3230952,-1.9743453999999998,20001,Donostia - San Sebastián,España,15.548999786376953
"Wed, 05 Jul 2023 21:53:22 GMT",05 Jul 2023,21:53:22,puddle,43.323069,-1.974303,20001,Donostia - San Sebastián,España,17.075000762939453
"Wed, 05 Jul 2023 21:53:22 GMT",05 Jul 2023,21:53:22,poo,43.323069,-1.974303,20001,Donostia - San Sebastián,España,17.075000762939453
"Thu, 06 Jul 2023 07:28:52 GMT",06 Jul 2023,07:28:52,poo,51.55660017398363,-0.13873667456222502,NW5 2HP,London,United Kingdom,14.628089294113604
"Thu, 06 Jul 2023 07:28:59 GMT",06 Jul 2023,07:28:59,trash,51.55667163514508,-0.138658280130945,NW5 2HP,London,United Kingdom,4.70113056571406
"Thu, 06 Jul 2023 07:52:33 GMT",06 Jul 2023,07:52:33,trash,51.510316561955825,-0.027299523353602,E14 8HL,London,United Kingdom,14.512506852748771
"Thu, 06 Jul 2023 07:52:37 GMT",06 Jul 2023,07:52:37,trash,51.510305665481376,-0.027505969628717004,E14 8HL,London,United Kingdom,22.426658024350665
"Thu, 06 Jul 2023 21:01:26 GMT",06 Jul 2023,21:01:26,poo,51.54422391676488,-0.15227076597525901,NW1 8QJ,London,United Kingdom,12.863161961570453
"Sat, 08 Jul 2023 04:29:47 GMT",08 Jul 2023,04:29:47,trash,51.511151665180705,-0.12128010069685001,WC2R 0LQ,London,United Kingdom,35
"Sat, 08 Jul 2023 04:29:49 GMT",08 Jul 2023,04:29:49,puddle,51.511153874595735,-0.12128015019389501,WC2R 0LQ,London,United Kingdom,35
"Sat, 08 Jul 2023 04:29:51 GMT",08 Jul 2023,04:29:51,poo,51.51115177791881,-0.121282701271348,WC2R 0LQ,London,United Kingdom,35
"Sat, 08 Jul 2023 12:48:56 GMT",08 Jul 2023,12:48:56,puddle,51.55522117157346,-0.14155894849001202,NW5 1UR,London,United Kingdom,4.805690487249054
"Sat, 08 Jul 2023 12:49:59 GMT",08 Jul 2023,12:49:59,poo,51.55529104582633,-0.14063694575132102,NW5 1UR,London,United Kingdom,35
"Sat, 08 Jul 2023 12:50:02 GMT",08 Jul 2023,12:50:02,puddle,51.55531179164681,-0.140551356598865,NW5 1UR,London,United Kingdom,13.220926908842364
"Sat, 08 Jul 2023 12:50:51 GMT",08 Jul 2023,12:50:51,puddle,51.55516147631971,-0.139857508165384,NW5 1UR,London,United Kingdom,35
"Sat, 08 Jul 2023 12:50:57 GMT",08 Jul 2023,12:50:57,puddle,51.55521528255571,-0.13963304729574902,NW5 1AG,London,United Kingdom,5.61660138666178
"Sat, 08 Jul 2023 13:25:04 GMT",08 Jul 2023,13:25:04,puddle,51.510809979066146,-0.13255588597860102,W1D 6DN,City of Westminster,United Kingdom,35
"Sat, 08 Jul 2023 15:16:45 GMT",08 Jul 2023,15:16:45,trash,51.50826136120735,-0.11081772856424602,SE1 9PP,London,United Kingdom,22.856783285909554
"Sat, 08 Jul 2023 19:17:01 GMT",08 Jul 2023,19:17:01,puddle,51.5059709223467,-0.16850223764792802,W2 2UH,London,United Kingdom,3.540448917321726
"Sat, 08 Jul 2023 19:18:49 GMT",08 Jul 2023,19:18:49,puddle,51.50592951574503,-0.16668763943032,SW7 1NR,London,United Kingdom,7.889811744826089
"Sat, 08 Jul 2023 19:19:28 GMT",08 Jul 2023,19:19:28,puddle,51.506112606659784,-0.16620202443124601,SW7 1NR,London,United Kingdom,90.42536338612065
"Sat, 08 Jul 2023 19:19:43 GMT",08 Jul 2023,19:19:43,puddle,51.505837775815145,-0.166122028604304,SW7 1NR,London,United Kingdom,5.382390432472166
"Sat, 08 Jul 2023 19:19:57 GMT",08 Jul 2023,19:19:57,puddle,51.50594619573234,-0.16622948460296302,SW7 1NR,London,United Kingdom,3.535533905932737
"Sat, 08 Jul 2023 19:20:59 GMT",08 Jul 2023,19:20:59,puddle,51.506129720866866,-0.165432037377012,SW7 1NR,London,United Kingdom,78.308778988
"Sat, 08 Jul 2023 19:21:05 GMT",08 Jul 2023,19:21:05,puddle,51.505900137174415,-0.16624993644670202,SW7 1NR,London,United Kingdom,4.115347737574129
"Sat, 08 Jul 2023 19:21:13 GMT",08 Jul 2023,19:21:13,puddle,51.505887270953046,-0.16614524647608903,SW7 1NR,London,United Kingdom,3.535533905932737
"Sat, 08 Jul 2023 19:21:23 GMT",08 Jul 2023,19:21:23,puddle,51.50591057264386,-0.16598674468711502,SW7 1NR,London,United Kingdom,3.825870649834774
"Sat, 08 Jul 2023 19:21:29 GMT",08 Jul 2023,19:21:29,puddle,51.50595728142974,-0.16581266754627003,SW7 1NR,London,United Kingdom,4.965632465149646
"Sat, 08 Jul 2023 19:21:37 GMT",08 Jul 2023,19:21:37,puddle,51.5059627058848,-0.16562483073685302,SW7 1NR,London,United Kingdom,4.622090438700954
"Sat, 08 Jul 2023 19:21:46 GMT",08 Jul 2023,19:21:46,puddle,51.50594094594815,-0.165435366052572,SW7 1NR,London,United Kingdom,4.609163548246444
"Sat, 08 Jul 2023 19:21:54 GMT",08 Jul 2023,19:21:54,puddle,51.50595113786916,-0.16522977570779102,SW7 1NR,London,United Kingdom,4.857579017453213
"Sat, 08 Jul 2023 19:22:02 GMT",08 Jul 2023,19:22:02,puddle,51.50596155216031,-0.165111585433969,SW7 1NR,London,United Kingdom,4.846006983576229
"Sat, 08 Jul 2023 19:22:04 GMT",08 Jul 2023,19:22:04,puddle,51.50596397990045,-0.165068312535697,SW7 1NR,London,United Kingdom,4.825859698992048
"Sat, 08 Jul 2023 19:22:10 GMT",08 Jul 2023,19:22:10,puddle,51.50595689180516,-0.16496482915719002,SW7 1NR,London,United Kingdom,4.8155223573791055
"Sat, 08 Jul 2023 19:22:19 GMT",08 Jul 2023,19:22:19,puddle,51.50595866528947,-0.16486314816972902,SW7 1NR,London,United Kingdom,4.791571818554955
"Sat, 08 Jul 2023 19:22:23 GMT",08 Jul 2023,19:22:23,puddle,51.505945147994446,-0.164777319878493,SW7 1NR,London,United Kingdom,3.535533905932737
"Sat, 08 Jul 2023 22:04:32 GMT",08 Jul 2023,22:04:32,puddle,51.556862820919186,-0.139599172398578,NW5 1UJ,London,United Kingdom,5.620033579145299
"Sat, 08 Jul 2023 22:04:46 GMT",08 Jul 2023,22:04:46,puddle,51.55676572074364,-0.13996459887959,NW5 1UJ,London,United Kingdom,35.000098182670634
"Sat, 08 Jul 2023 22:09:11 GMT",08 Jul 2023,22:09:11,puddle,51.55495357169067,-0.141997143594457,NW5 1UR,London,United Kingdom,35
"Sun, 09 Jul 2023 14:34:40 GMT",09 Jul 2023,14:34:40,puddle,51.50780682846081,-0.11388355080531101,SE1 8XT,London,United Kingdom,35
"Sun, 09 Jul 2023 15:00:44 GMT",09 Jul 2023,15:00:44,puddle,51.50992777616504,-0.11825859778315101,WC2E 7ED,London,United Kingdom,4.186261852456
"Sun, 09 Jul 2023 15:00:58 GMT",09 Jul 2023,15:00:58,puddle,51.51008195248573,-0.11835532262932301,WC2E 7ED,London,United Kingdom,14.267767225016948
"Mon, 10 Jul 2023 10:19:26 GMT",10 Jul 2023,10:19:26,puddle,51.58064192771192,-0.030888931667093004,E17 7FH,London,United Kingdom,19.695481387671897
"Mon, 10 Jul 2023 10:19:35 GMT",10 Jul 2023,10:19:35,trash,51.58064192771192,-0.030888931667093004,E17 7FH,London,United Kingdom,19.695481387671897
"Mon, 10 Jul 2023 10:20:11 GMT",10 Jul 2023,10:20:11,poo,51.58064192771192,-0.030888931667093004,E17 7FH,London,United Kingdom,19.695481387671897
"Mon, 10 Jul 2023 10:20:12 GMT",10 Jul 2023,10:20:12,poo,51.58064192771192,-0.030888931667093004,E17 7FH,London,United Kingdom,19.695481387671897
"Tue, 11 Jul 2023 16:42:32 GMT",11 Jul 2023,16:42:32,trash,50.9015269,-1.5108372,SO40 7EE,Southampton,United Kingdom,20
"Sat, 22 Jul 2023 10:53:34 GMT",22 Jul 2023,10:53:34,poo,51.5577141289148,-0.139178065583239,NW5 1UJ,London,United Kingdom,8.670116869916852
"Sat, 22 Jul 2023 10:53:35 GMT",22 Jul 2023,10:53:35,poo,51.5577141289148,-0.139178065583239,NW5 1UJ,London,United Kingdom,8.670116869916852
